,NCAV,Name,P/E,Ticker,currentPrice,earnings,floatShares,marketCap,revenue,sector,totalCurrentAssets,totalDebt
5334,,Grand River Commerce Inc,,GNRV,6.8,,4632023.0,45906528.0,,Financial Services,,12519000.0
5335,,Genaissance Pharmaceuticals Inc,,GNSC,,,,,,,,
5336,,Gensym Corp,,GNSM,,,,,,,,
5337,0.9946720239867882,Genesis Microchip Inc,194.3299090909091,GNSS,3.75,704000,28955273.0,136808256.0,47003000,Technology,35485000.0,6684000.0
5338,,Genesys SA,,GNSY,,,,,,,,
5339,,Gamco Natural Resources Gold & Income Trust By Gabelli,,GNT,5.32,,,100937424.0,,Financial Services,,
5340,,Genta Inc De,,GNTA,8.25,,9139950.0,149490832.0,,Healthcare,,0.0
5341,,Granto Inc,,GNTQ,,,,,,,,
5342,3.6979617683332795,Gentex Corp,20.51865958882966,GNTX,31.3,360797232,236069436.0,7403075584.0,1731169929,Consumer Cyclical,872975749.0,0.0
5343,48.8255985665194,Guaranty Bancshares Inc,10.948853941616841,GNTY,36.05,39806000,8996285.0,435830080.0,121370000,Financial Services,512649000.0,73400000.0
5344,0.4368876626771712,Genius Brands International Inc,-1.7252567483035213,GNUS,0.7185,-126291000,289683163.0,217884400.0,7873000,Communication Services,136185000.0,9626000.0
5345,,Saratoga Investment Corp,,GNV,,,,,,,,
5346,,Genvec Inc,,GNVC,,,,,,,,
5347,,Geneva Financial Corp,,GNVN,,,,,,,,
5348,35.09995581378484,Genworth Financial Inc,2.295584849557522,GNW,4.09,904000000,499886671.0,2075208704.0,7832000000,Financial Services,19471000000.0,1924999936.0
5349,,Guinness Exploration Inc,,GNXP,,,,,,,,
5350,,Purple Communications Inc,,GOAM,,,,,,,,
5351,,Xiangtian USA Air Power Co LTD,,GOAS,,,,,,,,
5352,,Globalink LTD,,GOBK,,,,,,,,
5353,,Geocom Resources Inc,,GOCM,,,,,,,,
5354,,Guggenheim Strategic Opportunities Fund,,GOF,17.6,,,954273792.0,,Financial Services,,
5355,,Goff Corp,,GOFF,0.564,,226328135.0,128169000.0,,Basic Materials,,0.0
5356,-13.207170012893954,Gogo Inc,15.103512253249091,GOGO,20.98,152735000,48417263.0,2306834944.0,335716000,Communication Services,249914000.0,889369024.0
5357,,Geokinetics Inc,,GOKN,,,,,,,,
5358,18.194490046438087,Womens Golf Unlimited Inc,16.9674603992777,GOLF,41.22,178873000,33313602.0,3035020544.0,2147930000,Consumer Cyclical,969176000.0,363052000.0
5359,18.194490046438087,Golfsmith International Holdings Inc,16.9674603992777,GOLF,41.22,178873000,33313602.0,3035020544.0,2147930000,Consumer Cyclical,969176000.0,363052000.0
5360,,Go Online Networks Corp,,GONT,,,,,,,,
5361,-18.555230434080205,Gladstone Commercial Corp,76.84009741123504,GOOD,20.15,9773000,35127725.0,750958272.0,137688000,Real Estate,62449000.0,714252032.0
5362,277.8593601150504,Google Inc,19.693367598595348,GOOG,2255.98,76033000000,574178968.0,1497345818624.0,257637000000,Communication Services,188143000000.0,28601999360.0
5363,,Golden Opportunities Corp,,GOOO,,,,,,,,
5364,0.6676155045080223,Gold Resource Corp,20.347304434479323,GORO,1.85,8028000,88246902.0,163348160.0,125196000,Basic Materials,58915000.0,0.0
5365,,Golden River Resources Corp,,GORV,,,,,,,,
5366,,Geopharma Inc,,GORX,,,,,,,,
5367,,Oshkosh B Gosh Inc,,GOSHA,,,,,,,,
5368,,Gottschalks Inc,,GOT,,,,,,,,
5369,,Gouverneur Bancorp Inc,,GOV,,,,,,,,
5370,,Government Properties Income Trust,,GOV,,,,,,,,
5371,2.020258571649762,Georgia Pacific Corp,-12.755031994113889,GP,4.5,-7836754,14027988.0,99958048.0,11884578,Consumer Cyclical,32940938.0,4600775.0
5372,,Genuine Parts Co,,GPC,139.18,,139762945.0,19822292992.0,,Consumer Cyclical,,4355192832.0
5373,,Green Power Energy Holdings Corp,,GPEH,,,,,,,,
5374,,Georgia Power Co,,GPEPRA,,,,,,,,
5375,,Golden Pond Healthcare Inc,,GPH,,,,,,,,
5376,-75.71231529592119,Group 1 Automotive Inc,5.9934593877920666,GPI,182.81,552100000,15772865.0,3308988928.0,13481900000,Consumer Cyclical,1666200000.0,2860400128.0
5377,,Gaming Partners International Corp,,GPIC,,,,,,,,
5378,-11.245054608188711,Graphic Packaging Corp,33.795945411764706,GPK,22.45,204000000,304934029.0,6894372864.0,7156000000,Consumer Cyclical,2502000000.0,5930999808.0
5379,-11.245054608188711,Graphic Packaging International Corp,33.795945411764706,GPK,22.45,204000000,304934029.0,6894372864.0,7156000000,Consumer Cyclical,2502000000.0,5930999808.0
5380,-11.245054608188711,Graphic Packaging Holding Co,33.795945411764706,GPK,22.45,204000000,304934029.0,6894372864.0,7156000000,Consumer Cyclical,2502000000.0,5930999808.0
5381,,Gameplan Inc,,GPLA,,,,,,,,
5382,,Game Plan Holdings Inc,,GPLH,,,,,,,,
5383,,Geopulse Exploration Inc,,GPLS,0.0327,,,4937046.0,,Industrials,,1026.0
5384,-28.492109846522364,Global Payments Inc,39.74527249601226,GPN,132.25,965460000,279010162.0,38372470784.0,8523762000,Industrials,4710985000.0,12660573184.0
5385,,Island Breeze International Inc,,GPNT,,,,,,,,
5386,,Giant Group LTD,,GPOL,,,,,,,,
5387,-33.56919942877306,Gulfport Energy Corp,14.643303759997105,GPOR,98.28,138165000,13098822.0,2023192064.0,1471608000,Energy,273551000.0,713267968.0
5388,-6.686252372338832,Government Properties Trust Inc,7.410784173935027,GPP,12.62,39555000,9884760.0,293133568.0,78452000,Energy,33045000.0,99137000.0
5389,,Geopetro Resources Co,,GPR,,,,,,,,
5390,,Guanwei Recycling Corp,,GPRC,,,,,,,,
5391,6.3580481201147325,Green Plains Renewable Energy Inc,-26.866222814886655,GPRE,33.08,-65992000,51655945.0,1772955776.0,2827168000,Basic Materials,1117749000.0,789318016.0
5392,,Global Pari-mutuel Services Inc,,GPRM,,,,,,,,
5393,3.855817818364556,Gen Probe Inc,2.937761926443607,GPRO,6.99,371171000,128464057.0,1090412032.0,1161084000,Technology,781858000.0,286524000.0
5394,-4.37511163083185,Gap Inc,-6.5134961563909775,GPS,11.6,-665000000,248222194.0,4331474944.0,13800000000,Consumer Cyclical,5165000000.0,6250999808.0
5395,,GPS Industries Inc,,GPSN,,,,,,,,
5396,,Greenpoint Financial Corp,,GPT,,,,,,,,
5397,,Golden Patriot Corp,,GPTC,1e-06,,,169.0,,Energy,,959175.0
5398,,Global Payment Technologies Inc,,GPTX,0.0001,,,138999.0,,Industrials,,440000.0
5399,,GP Strategies Corp,,GPX,,,,,,,,
5400,,Golden Phoenix Minerals Inc,,GPXM,1e-06,,447034584.0,7388.0,,Basic Materials,,45000.0
5401,,Golden Queen Mining Co LTD,,GQM,,,,,,,,
5402,,Global Brands Acquisition Corp,,GQN,,,,,,,,
5403,,Goodrich Corp,,GR,,,,,,,,
5404,,W R Grace & Co,,GRA,,,,,,,,
5405,,Bank Of Granite Corp,,GRAN,,,,,,,,
5406,,Gerber Scientific Inc,,GRB,,,,,,,,
5407,,Greer Bancshares Inc,,GRBS,,,,,,,,
5408,11.525787338907097,Gorman Rupp Co,25.801888043951628,GRC,29.48,29851000,24048856.0,770212160.0,378316000,Industrials,277182000.0,0.0
5409,,Gradco Systems Inc,,GRDC,,,,,,,,
5410,,Guardian 8 Holdings,,GRDH,,,,,,,,
5411,,S&P 500 Geared Fund Inc,,GRE,,,,,,,,
5412,,Agrocan Corp,,GREN,0.0001,,,532106.0,,Basic Materials,,410869.0
5413,,Grey Global Group Inc,,GREY,,,,,,,,
5414,,Eagle Capital Growth Fund Inc,4.19632765605851,GRF,9.1135,8815732,,36993700.0,667966,Financial Services,59113.0,0.0
5415,,GRG Inc,,GRGI,,,,,,,,
5416,,Greenhunter Resources Inc,,GRH,,,,,,,,
5417,,Custom Q Inc,,GRHU,,,,,,,,
5418,,Goremote Internet Communications Inc,,GRIC,,,,,,,,
5419,,Griffin Land & Nurseries Inc,,GRIF,,,,,,,,
5420,0.812766980820202,Grill Concepts Inc,-1.1365847901146386,GRIL,0.378,-8176130,20445523.0,9292865.0,10349636,Consumer Cyclical,17969983.0,1352537.0
5421,,Roadhouse Grill Inc,,GRILL,,,,,,,,
5422,-11.914127626145895,Grand Toys International Inc,4.081023704015136,GRIN,26.08,118925000,9857792.0,485335744.0,455839000,Industrials,161490000.0,278936992.0
5423,,Greenland Corp,,GRLC,,,,,,,,
5424,,Graham Packaging Co Inc,,GRM,,,,,,,,
5425,,Goldrich Mining Co,,GRMC,0.044,,126706773.0,7729259.0,,Basic Materials,,5634412.0
5426,,Foundation Healthcare Inc,,GRMH,,,,,,,,
5427,32.5843066980673,Garmin LTD,18.755927288856036,GRMN,105.54,1082200000,128271718.0,20297664512.0,4982795000,Technology,4261772000.0,82127000.0
5428,,Grem USA,,GRMU,,,,,,,,
5429,,Green Bankshares Inc,,GRNB,,,,,,,,
5430,,Green Endeavors Inc,,GRNE,,,,,,,,
5431,,Groveware Technologies LTD,,GROV,,,,,,,,
5432,2.1700030233494982,U S Global Investors Inc,2.284174337473796,GROW,4.86,31961000,12337310.0,73004496.0,21654000,Financial Services,26789000.0,17000.0
5433,,Grant Prideco Inc,,GRP,,,,,,,,
5434,,Gray Peaks Inc,,GRPK,,,,,,,,
5435,9.546863631316212,Groupon Inc,3.8810044830956953,GRPN,15.58,118668000,18146065.0,460551040.0,967108000,Communication Services,588051000.0,414812992.0
5436,,Grid Petroleum Corp,,GRPR,,,,,,,,
5437,,Asia Tigers Fund Inc,,GRR,,,,,,,,
5438,25.451709324190798,Grandsouth Bancorporation,8.786688842000745,GRRB,27.5,16114000,3550292.0,141588704.0,51601000,Financial Services,131255000.0,40894000.0
5439,,Greenhouse Solutions Inc,,GRSU,,,,,,,,
5440,,Glimcher Realty Trust,,GRT,,,,,,,,
5441,,Garuda Capital Corp,,GRUA,,,,,,,,
5442,,Greens Worldwide Inc,,GRWW,,,,,,,,
5443,,Gabelli Healthcare & Wellnessrx Trust,,GRX,11.56,,,199138352.0,,Financial Services,,
5444,,Gryphon Resources Inc,,GRYO,,,,,,,,
5445,,Gold Reserve Inc,,GRZ,,,,,,,,
5446,,Grizzly Gold Corp,,GRZG,,,,,,,,
5447,2308.365148535492,Goldman Sachs Group Inc,5.066191415021955,GS,328.58,21635000000,349366736.0,109607051264.0,58982000000,Financial Services,1349466000000.0,543000002560.0
5448,,Gelstat Corp,,GSAC,0.0014,,407956730.0,713703.0,,Healthcare,,203031.0
5449,,Gold Hill Resources Inc,,GSAE,,,,,,,,
5450,-0.2951223727693208,Globalstar Inc,-20.536912124306326,GSAT,1.29,-112625000,680416080.0,2312969728.0,124297000,Communication Services,68873000.0,269679008.0
5451,55.679088020085274,Great Southern Bancorp Inc,10.606248569552575,GSBC,59.34,74627000,9638107.0,791512512.0,221999000,Financial Services,787434000.0,250792992.0
5452,,Globalscape Inc,,GSCP,,,,,,,,
5453,,Seaway Valley Capital Corp,,GSCR,,,,,,,,
5454,,Gundle SLT Environmental Inc,,GSE,,,,,,,,
5455,,Gse Holding Inc,,GSE,,,,,,,,
5456,,Global Secure Corp,,GSEC,,,,,,,,
5457,,GS Enviroservices Inc,,GSEN,,,,,,,,
5458,,Globalsantafe Corp,,GSF,,,,,,,,
5459,,Global Seafood Technologies Inc,,GSFT,,,,,,,,
5460,,Hugo International Telecom Inc,,GSGF,,,,,,,,
5461,,Ginseng Forest Inc,,GSGF,,,,,,,,
5462,,General Steel Holdings Inc,,GSHO,,,,,,,,
5463,,Gsi Technologies USA Inc,,GSI,,,,,,,,
5464,,Gsi Commerce Inc,,GSIC,,,,,,,,
5465,,Gsi Securitization LTD,,GSIEF,,,,,,,,
5466,,Gsi Group Inc,,GSIG,,,,,,,,
5467,,Gsi Group Inc,,GSIGQ,,,,,,,,
5468,3.7277527294910744,Gsi Technology Inc,-4.190161915833527,GSIT,3.7,-21505000,16864316.0,90109432.0,27729000,Technology,63446000.0,580000.0
5469,,Compressco Partners LP,,GSJK,,,,,,,,
5470,-29.792292293611155,Global Signal Inc,4.7009299629726815,GSL,22.26,171495000,31118518.0,806185984.0,402524000,Industrials,143358000.0,1070449984.0
5471,-29.792292293611155,Global Ship Lease Inc,4.7009299629726815,GSL,22.26,171495000,31118518.0,806185984.0,402524000,Industrials,143358000.0,1070449984.0
5472,,GS Financial Corp,,GSLA,,,,,,,,
5473,,Guaranty Financial Corp,,GSLC,,,,,,,,
5474,,GSL Holdings Inc,,GSLH,,,,,,,,
5475,,Fresca Worldwide Trading Corp,,GSLO,1e-06,,,2944.0,,Technology,,667040.0
5476,2.254880594722602,Globe Specialty Metals Inc,-14.657530716687903,GSM,7.5,-95746000,82364450.0,1403399936.0,1778908000,Basic Materials,804274000.0,618552000.0
5477,,Group 1 Software Inc,,GSOF,,,,,,,,
5478,,Grayson Bankshares Inc,,GSON,,,,,,,,
5479,,Southpeak Interactive Corp,,GSPAB,,,,,,,,
5480,,Gulfslope Energy Inc,,GSPE,0.0114,,711330645.0,14457936.0,,Energy,,8924007.0
5481,,Globespanvirata Inc,,GSPN,,,,,,,,
5482,,Goldspan Resources Inc,,GSPN,,,,,,,,
5483,,Great Spirits Inc,,GSPS,,,,,,,,
5484,,Golden Star Resources LTD,,GSS,3.9,,66618281.0,451327520.0,,Basic Materials,,115776000.0
5485,,Gastar Exploration Inc,,GST,,,,,,,,
5486,,Gastar Exploration USA Inc,,GST,,,,,,,,
5487,,Genco Shipping & Trading LTD,,GSTL,,,,,,,,
5488,,Gold Standard Mining Corp,,GSTP,,,,,,,,
5489,,Guru Health Inc,,GSTV,,,,,,,,
5490,,GSV Capital Corp,,GSVC,,,,,,,,
5491,,GSV Inc,,GSVI,,,,,,,,
5492,,Gasco Energy Inc,,GSXN,,,,,,,,
5493,-3.8811368936786463,Goodyear Tire & Rubber Co,4.668580188481675,GT,12.68,764000000,280587821.0,3566795264.0,17478000000,Consumer Cyclical,7331000000.0,8419999744.0
5494,,GT Advanced Technologies Inc,,GTAT,,,,,,,,
5495,,Gilman Ciocia Inc,,GTAX,,,,,,,,
5496,,GTC Biotherapeutics Inc,,GTCB,,,,,,,,
5497,,GTC Telecom Corp,,GTCC,,,,,,,,
5498,-1.6617357446450185,Gran Tierra Energy Inc,14.519174803446166,GTE,1.68,42482000,334523711.0,616803584.0,473722000,Energy,101801000.0,657691008.0
5499,28.406853537483418,Genesis Pharmaceuticals Enterprises Inc,6.563813905117772,GTEC,3.63,6265578,4465081.0,41126088.0,98839900,Industrials,139305403.0,12466501.0
5500,28.406853537483418,Global Defense Technology & Systems Inc,6.563813905117772,GTEC,3.63,6265578,4465081.0,41126088.0,98839900,Industrials,139305403.0,12466501.0
5501,,Greentech USA Inc,,GTEI,,,,,,,,
5502,,Genethera Inc,,GTHA,,,,,,,,
5503,-0.09247288994561026,Guided Therapeutics Inc,-3.3590028985507248,GTHP,0.51,-2070000,13647243.0,6953136.0,81000,Healthcare,1637000.0,2899000.0
5504,,Graftech International LTD,,GTI,,,,,,,,
5505,-4.302874189220697,Good Times Restaurants Inc,2.054219098111634,GTIM,2.75,16787000,9851787.0,34484176.0,123953000,Consumer Cyclical,11444000.0,53835000.0
5506,,Gentiva Health Services Inc,,GTIV,,,,,,,,
5507,,Gtech Holdings Corp,,GTK,,,,,,,,
5508,,Interactive Flight Technologies Inc,,GTLL,0.00025,,11551984694.0,2824825.0,,Industrials,,319283.0
5509,,Guitammer Co,,GTMM,,,,,,,,
5510,-76.83266660946144,Gray Television Inc,20.77824426666667,GTN,19.63,90000000,76321701.0,1870041984.0,2413000000,Communication Services,963000000.0,6826999808.0
5511,,Genitope Corp,,GTOP,,,,,,,,
5512,,Great Plains Holdings Inc,,GTPH,,,,,,,,
5513,533.7175939287957,Great American Bancorp Inc,45.93518090452261,GTPS,32.1,398000,235604.0,18282202.0,8346000,Financial Services,125746000.0,0.0
5514,,Guitar Center Inc,,GTRC,,,,,,,,
5515,,Global Triad Inc,,GTRD,,,,,,,,
5516,,Winston Pharmaceuticals Inc,,GTRY,,,,,,,,
5517,,Triple-s Management Corp,,GTS,,,,,,,,
5518,,Gtsi Corp,,GTSI,,,,,,,,
5519,,Green Technology Solutions Inc,,GTSO,,,,,,,,
5520,,Gateway Inc,,GTW,,,,,,,,
5521,,Georgetown Bancorp Inc,,GTWN,,,,,,,,
5522,,Georgetown Bancorp Inc,,GTWN,,,,,,,,
5523,,GTX Inc,,GTXI,,,,,,,,
5524,-0.007429856721879723,GTX Corp,-1.480572414861661,GTXO,0.0079,-1200458,227762131.0,1777365.0,589440,Technology,307816.0,2000056.0
5525,-10.89873633375873,Getty Realty Corp,20.15404797963729,GTY,27.94,62860000,44867860.0,1266883456.0,155408000,Real Estate,158516000.0,647518976.0
5526,,Guidance Software Inc,,GUID,,,,,,,,
5527,,Gulf Power Co,,GUL,,,,,,,,
5528,,Gulf Coast Ultra Deep Royalty Trust,,GULTU,0.07135,,127745846.0,16422843.0,,Energy,,0.0
5529,,GFSB Bancorp Inc,,GUPB,,,,,,,,
5530,,Gabelli Utility Trust,,GUT,7.19,,,455472128.0,,Financial Services,,0.0
5531,,Goldfield Corp,,GV,,,,,,,,
5532,33.3698271027034,Granite Construction Inc,150.19864342313787,GVA,33.09,10096000,44798734.0,1516405504.0,3010053000,Industrials,1827399000.0,332472992.0
5533,,Kinder Travel Inc,,GVBP,,,,,,,,
5534,,Gevity HR Inc,,GVHR,,,,,,,,
5535,,Gvi Security Solutions Inc,,GVIS,,,,,,,,
5536,,DCI USA Inc,,GVLA,,,,,,,,
5537,1.0766303595589106,Gse Systems Inc,2.9359194871311396,GVP,1.49,10607000,15099890.0,31141298.0,55183000,Technology,20069000.0,3812000.0
5538,,Morgan Stanley Government Income Trust,,GVT,,,,,,,,
5539,,Grey Wolf Inc,,GW,,,,,,,,
5540,,Greenway Medical Technologies Inc,,GWAY,,,,,,,,
5541,,Great Western Bancorporation Inc,,GWB,,,,,,,,
5542,,Spectrum Capital Trust I,,GWB,,,,,,,,
5543,,Great Western Land Recreation Inc,,GWES,,,,,,,,
5544,,Globalwise Investments Inc,,GWIV,,,,,,,,
5545,,Gabriel Technologies Corp,,GWLK,,,,,,,,
5546,,Winning Edge International Inc,,GWNI,,,,,,,,
5547,,Wholehealth Products Inc,,GWPC,,,,,,,,
5548,,Genesee & Wyoming Inc,,GWR,,,,,,,,
5549,,Global West Resources Inc,,GWRC,,,,,,,,
5550,11.260645836081842,Guidewire Software Inc,-103.4414831521494,GWRE,82.58,-66507000,78519831.0,6879582720.0,743267000,Technology,1355285000.0,471100992.0
5551,,Global Wireless Satellite Networks USA Inc,,GWSN,12.01,,10155.0,55465184.0,,Industrials,,1882253.0
5552,28.189893459303487,Grainger W W Inc,24.223292379674017,GWW,490.39,1043000000,45583708.0,25264893952.0,13022000000,Industrials,4011000000.0,2726000128.0
5553,,Genoptix Inc,,GXDX,,,,,,,,
5554,,Great Plains Energy Inc,,GXP,,,,,,,,
5555,,Gemini Explorations Inc,,GXPI,,,,,,,,
5556,,Galaxy Nutritional Foods Inc,,GXY,,,,,,,,
5557,,Gencorp Inc,,GY,,,,,,,,
5558,,Multi-corp International Inc,,GYCK,,,,,,,,
5559,,Getty Images Inc,,GYI,,,,,,,,
5560,,Galey & Lord Inc,,GYLDQ,,,,,,,,
5561,,Gymboree Corp,,GYMB,,,,,,,,
5562,,Gyrodyne Co Of America Inc,,GYRO,12.47,,1011529.0,18489020.0,,Real Estate,,17936960.0
5563,,Graystone Co,,GYST,0.008,,,16081.0,,Basic Materials,,71775.0
5564,,TBC Global News Network Inc,,GZFX,,,,,,,,
5565,,China Teletech Holding Inc,,GZGT,,,,,,,,
5566,-45.8252976577394,Realogy Group LLC,-43.763675099099096,H,88.36,-222000000,50190615.0,9715535872.0,1445000000,Consumer Cyclical,2062000000.0,4361999872.0
5567,-45.8252976577394,Hyatt Hotels Corp,-43.763675099099096,H,88.36,-222000000,50190615.0,9715535872.0,1445000000,Consumer Cyclical,2062000000.0,4361999872.0
5568,-6.331084400631444,Hawaiian Holdings Inc,-6.378032146878216,HA,18.03,-144773000,50224565.0,923366848.0,1596584000,Industrials,2013905000.0,2331880960.0
5569,,Habersham Bancorp,,HABC,0.019,,,53553.0,,Financial Services,,49790000.0
5570,,Haber Inc,,HABE,,,,,,,,
5571,,Harbor Acquisition Corp,,HAC,,,,,,,,
5572,-1.746208333968877,Haemonetics Corp,41.260236016559915,HAE,64.16,79469000,50809525.0,3278909696.0,870463000,Healthcare,693546000.0,782270016.0
5573,13.527561446881037,Hanmi Financial Corp,7.19235874621239,HAFC,23.34,98677000,29866284.0,709720384.0,259624000,Financial Services,657985000.0,253967008.0
5574,-2.870895576361421,Hain Celestial Group Inc,31.839323302828188,HAIN,26.52,77364000,90232462.0,2463217408.0,1970302000,Consumer Defensive,577055000.0,836102976.0
5575,,Hall Kinion & Associates Inc,,HAKI,,,,,,,,
5576,0.40197685964936336,Halliburton Co,25.409745438572408,HAL,41.36,1457000000,898061327.0,37021999104.0,15295000000,Energy,9943000000.0,9582000128.0
5577,,Halberd Corp,,HALB,0.01719,,,1580954.0,,Healthcare,,2104004.0
5578,70.07719998027538,Hallmark Financial Services Inc,5.711702798756108,HALL,2.83,9004000,12958423.0,51428172.0,404703000,Financial Services,1028365000.0,120275000.0
5579,,Halo Companies Inc,,HALN,0.004,,9143395.0,19425080.0,,Financial Services,,5872237.0
5580,0.34299610265753055,Halo Technology Holdings Inc,16.885630572868813,HALO,48.3,402710000,136424244.0,6800012288.0,443310000,Healthcare,926287000.0,879494016.0
5581,0.34299610265753055,Halozyme Therapeutics Inc,16.885630572868813,HALO,48.3,402710000,136424244.0,6800012288.0,443310000,Healthcare,926287000.0,879494016.0
5582,,Hampshire Group LTD,,HAMP,,,,,,,,
5583,,Handspring Inc,,HAND,,,,,,,,
5584,,Monster Beverage Corp,,HANS,,,,,,,,
5585,,Haps USA Inc,,HAPS,,,,,,,,
5586,,Activbiotics Inc,,HAQ,,,,,,,,
5587,,Harman International Industries Inc,,HAR,,,,,,,,
5588,,Harbor Florida Bancshares Inc,,HARB,,,,,,,,
5589,,Harvard Illinois Bancorp Inc,,HARI,,,,,,,,
5590,,Harleysville Savings Financial Corp,13.920694124107634,HARL,27.25,7284000,,101398336.0,25281000,Financial Services,209017000.0,67745000.0
5591,,Harvard Apparatus Regenerative Technology Inc,,HART,,,,,,,,
5592,-3.367505289435964,Hasbro Inc,28.020585994868206,HAS,87.08,428700000,131551361.0,12012425216.0,6420400000,Consumer Cyclical,3728100000.0,4171099904.0
5593,,Hasco Medical Inc,,HASC,,,,,,,,
5594,-9.590957491118491,Hannon Armstrong Sustainable Infrastructure Capital Inc,26.8551177683502,HASI,40.23,126579000,82950430.0,3399293952.0,90965000,Real Estate,1697356000.0,2492930048.0
5595,,Hastings Entertainment Inc,,HAST,,,,,,,,
5596,,Hatteras Income Securities Inc,,HAT,,,,,,,,
5597,,Hauppauge Digital Inc,,HAUP,0.002,,,62446.0,,Technology,,0.0
5598,,Hauser Inc,,HAUSQ,,,,,,,,
5599,,Helios Advantage Income Fund Inc,,HAV,,,,,,,,
5600,,Harvard Industries Inc,,HAVA,,,,,,,,
5601,,Haven Holding Inc,,HAVEN,,,,,,,,
5602,,Petrohawk Energy Corp,,HAWK,,,,,,,,
5603,,Blackhawk Network Holdings Inc,,HAWK,,,,,,,,
5604,,Seahawk Drilling Inc,,HAWK,,,,,,,,
5605,,Bpo Management Services Inc,,HAXS,,,,,,,,
5606,,Hayes Lemmerz International Inc,,HAYZ,,,,,,,,
5607,1.060898035257244,Huntington Bancshares Inc,15.861268163706564,HBAN,13.93,1295000000,1428035447.0,20540342272.0,5958000000,Financial Services,8675000000.0,7160000000.0
5608,,Harris Preferred Capital Corp,,HBC,,,,,,,,
5609,87.19721773050952,Home Bancorp Inc,6.114649719257111,HBCP,34.88,48621000,6673401.0,297300384.0,127031000,Financial Services,613112000.0,31210000.0
5610,,Inspro Technologies Corp,,HBDT,,,,,,,,
5611,,Henry Bros Electronics Inc,,HBE,,,,,,,,
5612,,Amersin Life Sciences Corp,,HBEI,,,,,,,,
5613,,Humboldt Bancorp,,HBEK,,,,,,,,
5614,,Heritage Financial Holding,,HBFH,,,,,,,,
5615,,Hub International LTD,,HBG,,,,,,,,
5616,,Hancock Holding Co,,HBHC,,,,,,,,
5617,-0.6176650426356652,Hanesbrands Inc,-55.86060297172495,HBI,12.09,-75579000,347058851.0,4221888512.0,6127161000,Consumer Cyclical,3528103000.0,3742469120.0
5618,,Hills Bancorporation,,HBIA,70.0,,7991725.0,651156800.0,,Financial Services,,2782000.0
5619,0.13640446677272167,Harvard Bioscience Inc,-531.3867222222223,HBIO,3.75,-288000,33891852.0,153039376.0,118904000,Healthcare,61583000.0,56960000.0
5620,,Hamilton Bancorp Inc,,HBK,,,,,,,,
5621,,Heritage Bankshares Inc,,HBKS,,,,,,,,
5622,,Howard Bancorp Inc,,HBMD,,,,,,,,
5623,,Hubei Minkang Pharmaceutical LTD,,HBMK,0.007,,,52189064.0,,Healthcare,,3249549.0
5624,-5.113521310802922,Horizon Bancorp,8.939905156675202,HBNC,17.89,87091000,36819448.0,778585280.0,238365000,Financial Services,656023000.0,844300032.0
5625,,Hampden Bancorp Inc,,HBNK,,,,,,,,
5626,,Teleplus Enterprises Inc,,HBOG,,,,,,,,
5627,,Heritage Financial Group,,HBOS,,,,,,,,
5628,,Heritage Financial Group Inc,,HBOS,,,,,,,,
5629,7.803618770023137,Huttig Building Products Inc,6.0439996701030925,HBP,10.7,48500000,16594865.0,293133984.0,937800000,Services,239000000.0,109500000.0
5630,,Highbury Financial Inc,,HBRF,,,,,,,,
5631,,Hedgebrook,,HBRK,,,,,,,,
5632,,Herborium,,HBRM,0.00025,,,550737.0,,Healthcare,,539300.0
5633,,Harbrew Imports LTD Corp Ny,,HBRW,,,,,,,,
5634,,Human Biosystems Inc,,HBSC,,,,,,,,
5635,,Highlands Bankshares Inc,,HBSI,45.0,,1254161.0,60159152.0,,Financial Services,,5565000.0
5636,,House Of Brussels Chocolates Inc,,HBSL,,,,,,,,
5637,,Hanover Compressor Co,,HC,,,,,,,,
5638,-111.13420998647837,Hca Holdings Inc,9.637867979298447,HCA,215.55,6956000000,233447479.0,67041009664.0,58752000000,Healthcare,13542000000.0,39486001152.0
5639,,Hennessy Capital Acquisition Corp,,HCACU,,,,,,,,
5640,,Harvest Capital Credit Corp,,HCAP,,,,,,,,
5641,,Hometown Auto Retailers Inc,,HCAR,9.815,,33120000.0,406340992.0,,Financial Services,,600000.0
5642,,HCB Bancshares Inc,,HCBB,,,,,,,,
5643,,High Country Bancorp Inc,,HCBC,44.0,,,45491600.0,,Financial Services,,0.0
5644,,Hudson City Bancorp Inc,,HCBK,,,,,,,,
5645,4.616631637343913,HCC Insurance Holdings Inc,11.748671230970102,HCC,34.48,150881000,50976340.0,1772651264.0,1059216000,Basic Materials,627201000.0,391862016.0
5646,5.318143728320566,Heritage-crystal Clean Inc,56.69718019602915,HCCI,27.98,11937000,13355976.0,676794240.0,405951000,Industrials,156216000.0,85187000.0
5647,,Highland Distressed Opportunities Inc,,HCD,,,,,,,,
5648,,Fiduciary,,HCE,,,,,,,,
5649,,Home City Financial Corp,,HCFC,,,,,,,,
5650,96.73996542375907,Hci Group Inc,381.30837931034483,HCI,69.04,1856000,7794948.0,707708352.0,407915000,Financial Services,816790000.0,62707000.0
5651,,Health Chem Corp,,HCLC,0.0002,,,73985.0,,Healthcare,,8273000.0
5652,,Hi-crush Partners LP,,HCLP,,,,,,,,
5653,,Health Care REIT Inc,,HCN,,,,,,,,
5654,,Hampton Consulting Corp,,HCNP,,,,,,,,
